""	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"EgrG_000155000"	-1.10924322341456	2.80985660493113	14.0974783079695	0.0084598953089368	0.0337452034617654
"EgrG_000858900"	-0.48375416998877	6.82683967105523	14.0956980194201	0.00846235885568702	0.0337452034617654
"EgrG_000734000"	-0.602787877171267	3.87522711581118	14.0944088096728	0.00846414344255501	0.0337452034617654
"EgrG_000480800"	-0.366028701385787	6.43944024048772	14.0842903822684	0.00847816710370416	0.0337578814988507
"EgrG_000318100"	-1.92640387657173	2.00827889843129	14.0842522148598	0.008478220059888	0.0337578814988507
"EgrG_000331500"	-0.511689656595328	5.27192124699495	14.0835024479734	0.00847926042834169	0.0337578814988507
"EgrG_002050300"	1.08559918953856	1.94196192389475	14.0708378504445	0.00849685914514536	0.033812079262389
"EgrG_000258800"	-0.388450198351052	5.1129314432888	14.0584150228379	0.0085141687086193	0.0338650761012312
"EgrG_000122100"	-0.875686284961592	8.84993565761549	14.0486609830114	0.00852779226135944	0.0339033690465668
"EgrG_001036100"	-0.577934049774088	5.43947827284184	14.0385154168321	0.00854199316901483	0.0339418259017083
"EgrG_000839200"	0.584257343156197	6.44790986940629	14.0360371491605	0.00854546677581906	0.0339418259017083
"EgrG_000659800"	-0.546160422791532	5.54040646544779	14.0243943682088	0.00856181055826357	0.0339908286271915
"EgrG_000162200"	0.607891528052793	7.25124858328033	14.0170120638207	0.00857219496536945	0.0340156288173954
"EgrG_000916610"	0.83538684058186	5.48073917444856	14.0142559459356	0.00857607614809156	0.0340156288173954
"EgrG_000255400"	0.657883718958646	6.00102863009288	14.0076995953936	0.00858531815694358	0.0340286599979615
"EgrG_000802200"	0.344364523761637	9.39216384562735	14.0062357440097	0.00858738343418618	0.0340286599979615
"EgrG_000283100"	-0.378678208286075	6.15945621752185	13.9952449374039	0.0086029107712289	0.0340742740350635
"EgrG_000854600"	0.477828038292583	7.57153019958727	13.987198929649	0.0086143012962223	0.0341034681274615
"EgrG_000547800"	-0.454848080777388	5.02538560176599	13.973469448436	0.00863378371777934	0.0341646553459142
"EgrG_000912300"	-0.415365891112507	5.81929789758985	13.9639195773948	0.00864736945044494	0.0342024626655361
"EgrG_000973700"	-0.626363851649643	4.74602058405635	13.9507577916733	0.00866613975046421	0.0342607314272779
"EgrG_000623000"	0.347839273044763	7.30165972085379	13.9444431029405	0.00867516432936381	0.0342804351049476
"EgrG_000916900"	-0.786270941481101	5.60284900372226	13.9177013497206	0.00871351968481321	0.0344159688109661
"EgrG_001013600"	-0.385759039914292	8.55238619946394	13.9093219954013	0.00872558407517603	0.0344451183315961
"EgrG_001156400"	0.517565317256016	4.46048599551472	13.9064673773801	0.00872969911330948	0.0344451183315961
"EgrG_000571200"	0.640680115411386	5.83500083256402	13.9025990803609	0.00873527949097318	0.0344451183315961
"EgrG_001125100"	0.796317150693381	4.58249346346932	13.9013101971831	0.00873713986911772	0.0344451183315961
"EgrG_000622800"	-0.440971841709723	9.94845354766326	13.8980247556541	0.00874188444936424	0.0344478159165844
"EgrG_001114500"	0.74947419874086	6.942055599012	13.8938773474097	0.00874787866670438	0.0344554329657939
"EgrG_000777200"	-0.379971267785616	8.3271208715145	13.8777367702672	0.00877125816405908	0.0345314868973908
"EgrG_000729300"	0.755615257752409	8.58354824764868	13.8714280439106	0.00878041869412677	0.0345515177184469
"EgrG_001200200"	-0.284858909707031	6.4237145940235	13.8495200340417	0.0088123281471113	0.0346610069541457
"EgrG_000859400"	-0.414522444613574	6.69718233152449	13.8360652597026	0.00883200110242492	0.0347222879300153
"EgrG_000506300"	0.460749364280236	6.16438497147588	13.8140536872081	0.00886431044768237	0.0348331680584239
"EgrG_001198800"	0.333951824863549	5.3665138895066	13.7928665828437	0.0088955569514733	0.0349397709149535
"EgrG_000812200"	0.660387082308748	6.1240326905101	13.7879874903458	0.00890277314566303	0.0349519330716359
"EgrG_000650820"	0.959156461477386	3.06749704855307	13.7844010184048	0.00890808247201657	0.0349566011529087
"EgrG_000656000"	-0.576944392078221	5.35071140820945	13.7807834489013	0.0089134420642059	0.0349614620770794
"EgrG_000928300"	-0.339721686946132	7.34515784433114	13.7704294582317	0.00892880548407103	0.035005538690785
"EgrG_000534300"	-0.401462092870238	6.16244990835546	13.7676499054732	0.00893293577307039	0.0350055552419072
"EgrG_000088500"	0.456428083732986	7.39041063259584	13.7544793315218	0.00895254093047284	0.0350661852512149
"EgrG_000814500"	0.419087672401737	7.00300523331803	13.7513184084387	0.00895725458580046	0.0350684577323171
"EgrG_000949200"	-0.821547986052108	3.82724054146622	13.7381652376826	0.00897690412996154	0.0351248907788381
"EgrG_001199500"	0.865488370201099	6.22675594598391	13.7361303730068	0.00897994909232671	0.0351248907788381
"EgrG_000640400"	-0.773226292295426	3.82137016341019	13.7320590628352	0.00898604547168059	0.0351325390699254
"EgrG_000429300"	0.425383757210026	7.47725913403704	13.7170419051489	0.00900857940269483	0.0351947013752942
"EgrG_001024400"	-0.676213875891437	3.80552624999419	13.7159360086375	0.00901024179480658	0.0351947013752942
"EgrG_000341700"	0.505000737532669	7.08252453351096	13.6923633021104	0.00904577286451674	0.0353095507591006
"EgrG_000894600"	0.319686857752113	6.40717027697159	13.6887810020042	0.00905118861553295	0.0353095507591006
"EgrG_000236100"	-0.313029185995604	6.32026224835232	13.6868357099343	0.00905413131534574	0.0353095507591006
"EgrG_001158300"	-0.403106548891317	7.29065519225267	13.6854078175383	0.00905629213246145	0.0353095507591006
"EgrG_000599600"	-0.377916563533485	5.8809733727109	13.6752126570813	0.00907174015569059	0.0353535339829485
"EgrG_000248000"	-0.472338835486485	4.69148239516588	13.6668891395928	0.00908437797826997	0.0353865301963464
"EgrG_001038500"	0.331354599238862	6.86057319289508	13.6578149794915	0.00909818198279188	0.0354240366874742
"EgrG_000466000"	0.550670882118861	6.599912609947	13.6416327683508	0.00912286777646592	0.0354864769201567
"EgrG_001130800"	-0.98427952460228	4.77827639636686	13.6388250290261	0.00912715994086611	0.0354864769201567
"EgrG_000489800"	1.00887399184637	2.34046922561489	13.6369823374654	0.00912997829313357	0.0354864769201567
"EgrG_001134800"	0.447328437660463	6.0849998828766	13.636347243795	0.00913094991946042	0.0354864769201567
"EgrG_001198900"	0.399789703018279	6.05556498411286	13.6293765534227	0.0091416233062924	0.0355069568527594
"EgrG_000602900"	-0.839401924147171	5.69284091880516	13.6274410031286	0.00914458990137664	0.0355069568527594
"EgrG_000488800"	-0.322117767871535	6.69607371063705	13.6171991586278	0.00916030860232697	0.0355375945294466
"EgrG_000125100"	0.315449784266272	6.70170655108664	13.6168416091603	0.00916085799574489	0.0355375945294466
"EgrG_000782400"	-0.718090562380533	8.78316687703049	13.6136212059876	0.00916580827171937	0.0355405472473798
"EgrG_000881000"	0.571536708917056	7.23084711077232	13.6075127807627	0.00917520759460855	0.0355607406270712
"EgrG_000863200"	-0.276404623348768	6.64412768890675	13.5993044014985	0.00918785824005871	0.0355780326245658
"EgrG_000627600"	0.725652147549752	5.53097641172806	13.5965594915256	0.00919209378992483	0.0355780326245658
"EgrG_001014300"	0.59629117064363	5.08205542205757	13.595402905824	0.00919387923739169	0.0355780326245658
"EgrG_000955500"	0.568184888928333	7.39651243502762	13.592378386362	0.0091985504182695	0.0355780326245658
"EgrG_000823600"	-0.419129261812064	5.15769334666116	13.5910280659542	0.00920063691399074	0.0355780326245658
"EgrG_000930300"	0.371892909870889	6.26514234794013	13.5595741296634	0.00924941615315937	0.0357503629354916
"EgrG_000708900"	-0.531983903468797	7.1661648604845	13.549739886099	0.00926473719914776	0.0357932743158331
"EgrG_000523700"	-0.461159917757475	8.47896476435643	13.5438105775541	0.00927399080912508	0.0358127164427024
"EgrG_000245200"	0.41595509601157	8.24112082575691	13.5375149229576	0.00928382950339898	0.0358256699253862
"EgrG_000657300"	-0.980609483348707	3.34268681098883	13.5362610398993	0.00928579068433807	0.0358256699253862
"EgrG_001066200"	0.362070397152353	6.469000652975	13.5280739799213	0.00929860938765257	0.0358588191112929
"EgrG_002000300"	1.36640602225991	1.32674225543075	13.5170586941666	0.00931589316308102	0.0359091492937662
"EgrG_000480000"	-0.777638828922548	4.47823247437786	13.5055620249943	0.00933397747063571	0.0359625181021223
"EgrG_000938900"	1.93873670742502	1.38842843081429	13.4850389131988	0.00936637564990197	0.0360664964548857
"EgrG_000652550"	-0.641442739229647	6.49013164872319	13.4830855319916	0.00936946701869024	0.0360664964548857
"EgrG_000156400"	-0.66004745368681	8.69393851116967	13.4789664236592	0.00937599022027487	0.0360752385618195
"EgrG_000753000"	0.757441172067531	3.32536074881917	13.4644336919541	0.00939905278750598	0.0361475810739804
"EgrG_000876700"	-0.672368725821358	7.93689222958304	13.4538047763175	0.00941596761524881	0.0361907834127218
"EgrG_001151300"	-0.572246073604236	7.73696913991768	13.4520162923438	0.00941881774814825	0.0361907834127218
"EgrG_000871700"	-0.853250195817363	2.99193639894019	13.4452329647403	0.00942963802266308	0.0362159569869957
