gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337937	ERR337949
EgrG_000706400	769	689	430	389	843	787
EgrG_000706500	1171	977	1309	1063	1664	1682
EgrG_000706600	416	398	380	323	649	635
EgrG_000706700	210	156	258	211	307	282
EgrG_000706800	864	738	1068	927	1195	1269
EgrG_000706900	2007	1725	4778	4309	2864	2889
EgrG_000707000	217	162	302	287	393	415
EgrG_000707100	168	150	228	200	398	421
EgrG_000707200	64	59	40	50	96	105
EgrG_000707300	620	526	692	588	1304	1373
EgrG_000707400	1280	1072	619	512	1043	1132
EgrG_000707500	391	359	247	255	562	546
EgrG_000707700	1017	877	749	555	1025	1085
EgrG_000707800	909	734	502	458	954	966
EgrG_000707900	857	762	755	631	1012	1043
EgrG_000708000	263	211	111	96	159	167
EgrG_000708200	3963	3562	2698	2481	2143	2232
EgrG_000708400	1399	1222	2086	1877	1564	1540
EgrG_000708500	1325	1173	1347	1206	1648	1814
EgrG_000708600	1308	1193	1223	1072	1411	1406
EgrG_000708700	1944	1683	2178	1941	3998	4103
EgrG_000708800	2363	2106	2207	1847	2248	2377
EgrG_000708900	1454	1214	880	788	886	908
EgrG_000709100	1736	1428	1425	1209	2166	2247
EgrG_000709200	609	572	1007	847	950	957
EgrG_000709300	247	195	65	149	247	251
EgrG_000709400	1	3	3	0	0	1
EgrG_000709500	5	5	1	5	11	11
EgrG_000709600	49	18	19	34	60	57
EgrG_000709800	55	42	71	67	75	74
EgrG_000710100	0	0	0	0	0	0
EgrG_000710200	0	0	0	0	0	0
EgrG_000710300	0	0	0	0	0	0
EgrG_000710400	0	0	0	0	0	0
EgrG_000710600	1	0	0	0	0	0
EgrG_000710800	574	513	391	329	425	409
EgrG_000710900	2065	1824	1528	1267	1738	1821
EgrG_000711000	898	787	1286	1146	758	750
EgrG_000711100	36	29	28	20	69	87
EgrG_000711400	926	741	1193	1026	1211	1336
EgrG_000711500	6047	5010	4081	3509	3359	3401
EgrG_000711600	251	183	68	63	156	150
EgrG_000711800	80	73	76	81	92	95
EgrG_000711900	682	617	1405	1250	1188	1173
EgrG_000712000	105	89	330	243	92	103
EgrG_000712100	542	487	606	541	570	562
EgrG_000712200	196	149	225	188	175	180
EgrG_000712250	233	206	72	67	85	98
EgrG_000712300	356	353	519	444	452	449
EgrG_000712400	73	86	73	55	124	110
EgrG_000712500	473	404	400	328	633	641
EgrG_000712600	3932	3230	2599	2188	2890	2961
EgrG_000712700	25	11	40	30	44	42
EgrG_000712900	24	25	16	8	15	14
EgrG_000713050	940	863	948	830	794	877
EgrG_000713200	84	59	49	46	122	110
EgrG_000713300	398	357	279	193	410	429
EgrG_000713700	1181	995	668	541	889	987
EgrG_000714000	815	752	156	145	145	150
EgrG_000714050	433	373	42	41	79	83
EgrG_000714100	1203	1042	1106	1023	1255	1300
EgrG_000714200	266	234	133	94	169	182
EgrG_000714300	72	61	26	34	85	80
EgrG_000714400	451	364	398	376	426	455
EgrG_000714500	168	138	58	60	143	147
EgrG_000714600	136	110	153	114	280	271
EgrG_000714700	1075	951	809	754	1017	1004
EgrG_000714800	518	417	313	269	638	704
EgrG_000714900	531	472	392	302	299	295
EgrG_000715000	4	1	0	0	3	0
EgrG_000715100	425	405	232	227	263	303
EgrG_000715200	1036	869	530	477	735	756
EgrG_000715400	185	181	134	140	161	175
EgrG_000715500	913	755	1235	1066	829	871
EgrG_000715550	780	647	231	229	276	291
EgrG_000715650	268	197	130	118	172	197
EgrG_000715700	371	323	326	234	508	521
EgrG_000715900	957	768	635	546	992	952
EgrG_000716000	17	9	13	8	14	10
EgrG_000716100	1214	1068	684	606	847	873
EgrG_000716200	0	0	0	0	0	0
EgrG_000716300	488	427	438	370	504	507
EgrG_000716400	6749	5850	12784	11115	7488	7624
EgrG_000716500	62	47	104	80	132	98
EgrG_000716600	1688	1489	1149	1055	1092	1146
EgrG_000716700	168	140	237	172	169	196
EgrG_000716800	141	128	147	104	165	174
EgrG_000716900	2107	1839	1455	1245	1589	1577
EgrG_000717100	426	352	330	310	431	428
EgrG_000717200	37	24	25	17	39	45
EgrG_000717300	0	0	0	0	0	0
EgrG_000717400	23	20	13	18	47	40
EgrG_000717600	1745	1567	2910	2418	1415	1511
EgrG_000717700	3801	3292	2050	1768	2877	3109
EgrG_000717800	110	88	54	36	90	120
EgrG_000717900	779	651	571	502	652	630
EgrG_000718000	263	237	108	110	211	234
EgrG_000718100	192	163	158	126	230	230
EgrG_000718200	116	79	71	80	115	139
EgrG_000718300	581	481	494	378	639	604
EgrG_000718400	0	0	0	0	0	0
EgrG_000718500	0	0	0	0	0	0
EgrG_000718600	247	227	219	188	330	337
EgrG_000718800	1154	986	1516	1261	1439	1454
EgrG_000718900	11	11	45	28	24	20
EgrG_000719050	87	78	114	89	127	148
EgrG_000719150	167	154	259	246	251	260
EgrG_000719200	424	363	594	561	531	541
EgrG_000719300	103	90	96	69	191	181
EgrG_000719400	442	403	487	347	507	537
EgrG_000719500	68	70	50	44	73	90
EgrG_000719600	127	115	204	200	337	350
EgrG_000719700	12751	11148	7502	6544	9424	9733
EgrG_000719900	108	95	133	98	157	171
EgrG_000720000	184	151	125	112	248	287
EgrG_000720100	6848	5848	2666	2303	3719	3922
EgrG_000720150	460	351	352	288	592	602
EgrG_000720200	688	668	567	472	806	860
EgrG_000720300	1116	988	642	536	859	909
EgrG_000720400	2	1	2	0	0	0
EgrG_000720500	4040	3470	2517	2125	2777	2810
EgrG_000720600	13	9	3	3	5	6
EgrG_000720700	137	128	99	68	125	115
EgrG_000720800	247	224	253	208	367	400
EgrG_000720900	0	1	0	0	0	1
EgrG_000721000	0	0	0	0	1	1
EgrG_000721100	0	0	0	0	0	0
EgrG_000721200	954	816	854	727	1063	1102
EgrG_000721300	386	344	283	271	491	536
EgrG_000721400	26	34	30	36	74	65
EgrG_000721500	364	304	377	307	544	593
EgrG_000721600	532	477	356	293	435	466
EgrG_000721700	326	282	288	242	420	393
EgrG_000721800	250	212	225	215	245	226
EgrG_000721900	2	3	0	0	1	4
EgrG_000722000	90	72	36	23	52	51
EgrG_000722100	0	0	0	0	0	0
EgrG_000722200	0	1	0	0	0	1
EgrG_000722300	5	1	1	0	11	17
EgrG_000722400	0	0	0	0	0	0
EgrG_000722500	1727	1453	1502	1278	1446	1610
EgrG_000722600	8540	7257	10782	9184	9460	9473
EgrG_000722800	492	416	240	193	427	437
EgrG_000722900	469	457	786	653	641	686
EgrG_000723000	834	709	334	278	366	402
EgrG_000723100	112	72	84	87	161	158
EgrG_000723300	899	751	1264	1071	2279	2320
EgrG_000723500	0	1	2	1	1	2
EgrG_000723700	130	126	157	113	56	53
EgrG_000723800	12	9	28	25	32	35
EgrG_000723900	319	262	184	175	177	134
EgrG_000724000	516	446	422	349	483	519
EgrG_000724100	139	116	126	93	85	129
EgrG_000724200	6	3	3	1	2	3
EgrG_000724300	0	0	0	0	0	0
EgrG_000724400	138	110	27	21	36	36
EgrG_000724500	1825	1518	534	433	714	785
EgrG_000724600	90	64	42	33	41	56
EgrG_000724700	817	722	580	439	691	705
EgrG_000724800	2667	2219	1272	1000	1961	2144
EgrG_000724900	123	96	99	74	155	183
EgrG_000725000	1425	1292	1652	1495	1442	1476
EgrG_000725100	648	566	462	414	981	989
EgrG_000725200	281	228	397	366	270	259
EgrG_000725300	1617	1326	1119	941	1225	1260
EgrG_000725400	586	503	376	327	323	323
EgrG_000725500	1001	902	1221	1048	891	946
EgrG_000725600	459	386	234	207	313	327
EgrG_000725700	355	304	321	258	335	330
EgrG_000725800	127	116	68	51	104	99
EgrG_000725900	1005	868	868	780	736	773
EgrG_000726000	641	546	1406	1100	889	948
EgrG_000726100	1254	1032	1571	1312	948	962
EgrG_000726200	96	90	82	57	172	162
EgrG_000726300	4996	4179	2190	1931	3195	3261
EgrG_000726400	33	27	20	13	28	25
EgrG_000726450	11	13	7	14	36	42
EgrG_000726700	0	0	0	0	0	0
EgrG_000726800	0	0	0	0	0	0
EgrG_000726900	50	30	64	42	85	104
EgrG_000727000	354	278	287	228	279	305
EgrG_000727100	1469	1278	852	735	1302	1367
EgrG_000727200	1951	1739	853	755	1399	1475
EgrG_000727300	482	427	592	505	951	1053
EgrG_000727400	345	326	233	198	366	391
EgrG_000727500	909	785	650	525	804	786
EgrG_000727600	18	10	7	5	24	27
EgrG_000727700	531	455	247	202	347	379
EgrG_000727850	359	272	250	234	507	518
EgrG_000727900	706	612	497	457	648	673
EgrG_000728000	561	491	294	291	487	413
EgrG_000728100	4645	4013	2597	2249	3018	3156
EgrG_000728200	555	432	532	471	638	651
EgrG_000728300	973	798	843	716	737	783
EgrG_000728400	219	170	131	114	130	138
EgrG_000728500	751	680	381	334	517	553
EgrG_000728610	239	190	153	147	219	220
EgrG_000728700	114	84	61	55	106	135
EgrG_000728800	675	596	515	478	712	711
EgrG_000728900	0	0	0	0	0	0
EgrG_000729000	3671	3239	2276	1992	2579	2689
EgrG_000729100	675	540	914	737	867	946
EgrG_000729300	2085	1797	3434	2794	2964	3028
EgrG_000729500	1856	1498	1580	1295	1514	1594
EgrG_000729600	269	221	202	194	281	285
EgrG_000729700	1	1	2	0	18	14
EgrG_000730200	0	0	0	0	0	0
EgrG_000730300	28	16	21	19	17	16
EgrG_000730400	15	10	6	13	11	23
EgrG_000730600	14	15	7	3	16	11
EgrG_000730700	4	5	5	1	9	14
EgrG_000730800	62	39	68	54	143	145
EgrG_000731200	27	24	29	30	65	67
EgrG_000731400	2	2	8	5	5	3
EgrG_000731500	15	15	13	6	20	20
EgrG_000731600	284	207	259	220	238	246
EgrG_000731700	0	0	0	0	0	0
EgrG_000731800	0	0	0	0	0	0
EgrG_000731900	20	28	34	23	40	48
EgrG_000732000	920	788	878	745	1096	1166
EgrG_000732100	998	861	946	753	1298	1161
EgrG_000732120	44	56	36	37	76	77
EgrG_000732200	103	81	59	44	131	137
EgrG_000732300	206	152	174	126	344	322
EgrG_000732400	1206	1022	1022	920	1032	1067
EgrG_000732500	494	408	666	594	565	545
EgrG_000732700	399	342	275	237	413	397
EgrG_000732800	155	129	171	123	209	203
EgrG_000732900	1385	1195	980	856	1199	1301
EgrG_000733000	1957	1851	1483	1365	1073	1203
EgrG_000733050	2261	1872	1618	1408	2287	2411
EgrG_000733100	10219	8646	6249	5407	5537	5647
EgrG_000733200	97	86	64	53	123	140
EgrG_000733400	0	0	1	0	0	0
EgrG_000733450	6	4	6	5	15	10
EgrG_000733600	2631	2211	1745	1526	1639	1728
EgrG_000733700	84	76	83	78	19	22
EgrG_000733800	362	307	396	397	433	458
EgrG_000733900	4747	4127	2880	2472	3248	3248
EgrG_000734000	147	128	75	80	101	87
EgrG_000734100	538	448	357	304	544	621
EgrG_000734200	964	856	881	677	1146	1202
EgrG_000734300	247	210	179	158	210	221
EgrG_000734400	258	232	203	172	223	233
EgrG_000734500	34	24	20	24	38	43
EgrG_000734600	1755	1558	1461	1254	2265	2424
EgrG_000734700	4728	4223	5715	4880	7172	7280
EgrG_000734800	100	94	75	49	100	123
EgrG_000734900	807	653	128	106	145	169
EgrG_000735000	19	11	26	28	30	31
EgrG_000735100	639	594	489	439	499	535
EgrG_000735200	429	356	244	224	341	309
EgrG_000735300	676	584	801	677	418	437
EgrG_000735400	378	292	253	189	465	483
EgrG_000735500	1887	1682	1406	1318	1570	1585
EgrG_000735600	206	179	96	111	237	243
EgrG_000735700	329	295	175	155	282	313
EgrG_000735800	1335	1241	1152	1012	911	922
EgrG_000735900	2	1	5	3	3	2
EgrG_000736000	4242	3721	5354	4299	3306	3361
EgrG_000736050	597	524	317	295	457	514
EgrG_000736200	1580	1253	1164	967	1675	1673
EgrG_000736300	157	161	192	188	360	407
EgrG_000736400	4464	4015	1714	1524	2836	2895
EgrG_000736500	85	71	41	30	156	149
EgrG_000736600	0	0	2	0	0	1
EgrG_000736700	181	154	223	226	314	322
EgrG_000736900	2313	1997	1426	1245	2441	2708
EgrG_000737000	1256	1141	697	657	824	920
EgrG_000737100	164	162	98	85	132	137
EgrG_000737200	6	12	2	1	16	9
EgrG_000737300	241	207	282	202	348	350
EgrG_000737400	78	70	65	55	165	168
EgrG_000737500	269	200	174	133	155	209
EgrG_000737600	24	19	30	31	34	35
EgrG_000737700	384	336	353	257	364	413
EgrG_000737900	1122	967	722	582	1095	1121
EgrG_000738000	392	304	443	346	408	418
EgrG_000738100	109	112	62	42	112	95
EgrG_000738200	5032	4245	3973	3423	3632	3736
EgrG_000738300	179	172	213	170	248	247
EgrG_000738400	404	357	599	509	428	422
EgrG_000738600	26	23	31	23	44	42
EgrG_000738700	1530	1313	666	600	1248	1257
EgrG_000738800	5604	4751	3859	3319	5209	5153
EgrG_000739000	61	42	61	52	86	123
EgrG_000739050	0	0	0	0	0	0
EgrG_000739100	970	877	1596	1380	1687	1657
EgrG_000739200	1	0	0	0	1	0
EgrG_000739300	1237	1037	1229	1036	908	935
EgrG_000739400	646	580	323	275	359	388
EgrG_000739500	1	0	0	1	1	0
EgrG_000739600	0	0	0	1	0	0
EgrG_000739700	36	30	28	35	64	82
EgrG_000739800	298	279	335	275	432	406
EgrG_000739900	1218	1087	986	865	1183	1188
EgrG_000740000	404	372	258	191	572	584
EgrG_000740200	194	175	209	168	202	236
EgrG_000740300	0	0	0	0	0	0
EgrG_000740400	0	0	0	0	0	0
EgrG_000740500	178	170	102	75	173	170
EgrG_000740600	740	603	733	659	1035	1045
EgrG_000740700	299	235	268	223	393	401
EgrG_000740800	0	0	1	2	2	1
EgrG_000741000	453	373	340	293	572	544
EgrG_000741100	1959	1672	2206	1914	3002	3006
EgrG_000741200	1523	1355	759	689	812	857
EgrG_000741300	50	50	27	27	89	88
EgrG_000741400	534	445	497	451	582	636
EgrG_000741500	470	437	312	268	401	390
EgrG_000741600	235	191	141	119	212	227
EgrG_000741700	1924	1666	1039	961	1320	1406
EgrG_000741800	218	186	374	337	338	343
EgrG_000741900	525	471	525	436	660	647
EgrG_000742000	671	584	480	414	563	684
EgrG_000742100	1	2	0	0	0	0
EgrG_000742200	3638	3091	2086	1803	2709	2903
EgrG_000742500	295	313	270	213	460	469
EgrG_000742600	97	105	81	85	149	158
EgrG_000742700	858	714	578	469	994	972
EgrG_000742800	0	0	0	0	0	0
EgrG_000742900	478	423	27	16	38	34
EgrG_000743100	0	0	0	0	0	0
EgrG_000743200	1	0	1	0	0	0
EgrG_000743300	0	0	1	3	3	1
EgrG_000743400	0	0	0	0	0	0
EgrG_000743450	0	0	0	0	0	0
EgrG_000743500	8	5	9	10	27	29
EgrG_000743700	7681	6783	4867	4067	5279	5597
EgrG_000743800	1124	922	435	364	634	640
EgrG_000743900	48	39	27	28	33	42
EgrG_000744000	701	601	334	293	418	447
EgrG_000744100	722	666	742	655	691	658
EgrG_000744200	1	1	5	1	5	3
EgrG_000744300	342	289	581	495	359	391
EgrG_000744400	210	201	211	190	253	225
EgrG_000744500	757	676	493	411	620	715
EgrG_000744600	0	0	0	0	0	0
EgrG_000744700	0	0	0	0	0	0
EgrG_000744800	47	38	54	42	60	62
EgrG_000744900	326	277	427	328	432	442
EgrG_000745000	0	0	0	0	0	0
EgrG_000745100	2	4	0	0	0	1
EgrG_000745200	290	281	163	152	192	212
EgrG_000745300	415	362	327	257	392	366
EgrG_000745400	764	673	1395	1219	892	916
EgrG_000745500	63	50	20	8	24	35
EgrG_000745600	433	389	169	142	288	281
EgrG_000745700	474	400	301	270	460	457
EgrG_000745800	886	722	421	323	757	747
EgrG_000745900	3995	3532	1851	1548	2194	2221
EgrG_000746400	2	2	0	0	0	0
EgrG_000746500	0	0	0	0	0	0
EgrG_000746700	540	462	736	596	617	658
EgrG_000746800	525	436	418	342	535	535
EgrG_000747200	1012	855	713	609	738	761
EgrG_000747300	264	217	180	141	369	412
EgrG_000747400	148	114	190	171	402	375
EgrG_000747500	747	593	475	432	655	690
EgrG_000747600	277	254	177	169	296	295
EgrG_000747700	503	453	370	350	404	417
EgrG_000747800	325	282	434	412	400	441
EgrG_000747900	227	195	166	154	164	168
EgrG_000748000	157	127	312	325	218	251
EgrG_000748100	1315	1092	1391	1168	955	1053
EgrG_000748200	378	318	332	290	452	472
EgrG_000748300	0	0	1	1	0	0
EgrG_000748400	253	189	227	163	180	172
EgrG_000748500	629	565	797	675	656	721
EgrG_000748600	88	65	92	66	57	59
EgrG_000748700	248	208	482	429	501	480
EgrG_000748800	25	27	14	15	21	26
EgrG_000748900	227	182	94	79	132	134
EgrG_000749000	523	471	706	617	528	532
EgrG_000749100	118	109	127	122	123	139
EgrG_000749200	7	5	6	5	9	7
EgrG_000749300	34	21	20	15	26	24
EgrG_000749400	446	349	237	178	364	346
EgrG_000749600	38	29	38	30	49	59
EgrG_000749700	66	67	43	30	69	71
EgrG_000749800	5533	4813	2929	2336	4780	5112
EgrG_000749900	35	39	12	20	65	84
EgrG_000750000	248	224	212	203	349	343
EgrG_000750100	814	688	860	678	602	560
EgrG_000750300	573	444	408	370	709	764
EgrG_000750400	442	402	453	423	499	499
EgrG_000750500	1593	1356	826	681	1300	1272
EgrG_000750600	249	184	137	145	250	255
EgrG_000750800	2550	2224	2487	2125	4096	4176
EgrG_000750900	366	311	680	560	475	495
EgrG_000751000	0	0	0	0	0	0
EgrG_000751100	69	66	52	61	137	140
EgrG_000751200	11	13	6	7	20	14
EgrG_000751300	315	252	213	213	361	340
EgrG_000751400	883	815	392	352	674	649
EgrG_000751500	149	131	143	112	158	145
EgrG_000751600	2232	1812	1531	1289	1323	1291
EgrG_000751800	376	319	163	131	282	290
EgrG_000752000	6531	5567	3092	2584	3243	3277
EgrG_000752100	437	357	551	468	317	340
EgrG_000752200	153	120	141	115	217	222
EgrG_000752300	144	120	115	108	208	202
EgrG_000752400	57	43	58	56	48	50
EgrG_000752600	598	553	317	280	497	549
EgrG_000752700	13	10	9	2	12	11
EgrG_000752800	0	0	0	0	0	0
EgrG_000752900	3653	3185	5452	4616	3170	3318
EgrG_000753000	47	51	79	49	100	95
EgrG_000753100	330	273	296	243	384	401
EgrG_000753200	142	117	127	81	209	214
EgrG_000753300	102	89	116	78	129	143
EgrG_000753500	590	469	1132	913	885	887
EgrG_000753600	124	117	92	69	144	150
EgrG_000753700	125	98	91	58	145	157
EgrG_000753800	0	0	0	0	0	0
EgrG_000753900	103	84	77	60	66	58
EgrG_000754200	14	28	16	19	35	25
EgrG_000754300	224	196	129	130	269	250
EgrG_000754400	1100	970	1184	998	770	836
EgrG_000754600	764	653	841	766	868	912
EgrG_000754700	245	197	207	199	236	283
EgrG_000755000	51	37	54	60	87	99
EgrG_000755100	12	15	4	3	29	18
EgrG_000755200	11	13	3	7	10	7
EgrG_000755300	74	70	40	33	39	40
EgrG_000755400	296	248	209	188	283	254
EgrG_000755500	314	300	273	223	331	329
EgrG_000755550	1277	1127	466	406	854	933
EgrG_000755600	0	0	0	0	0	0
EgrG_000755700	242	183	98	90	136	150
EgrG_000755800	289	266	304	273	316	351
EgrG_000755900	50	63	34	22	62	66
EgrG_000756000	134	116	160	147	120	144
EgrG_000756100	220	178	272	260	375	377
EgrG_000756200	494	452	179	172	217	221
EgrG_000756300	336	343	265	215	474	419
EgrG_000756400	169	149	90	95	202	197
EgrG_000756500	121	90	72	50	127	126
EgrG_000756600	47	40	24	23	40	54
EgrG_000756700	3851	3280	1674	1412	2261	2230
EgrG_000756800	724	642	411	318	560	640
EgrG_000756900	453	390	248	262	497	511
EgrG_000757000	504	456	352	294	597	625
EgrG_000757100	7	11	6	5	19	19
EgrG_000757200	681	566	302	250	529	563
EgrG_000757300	550	485	293	275	484	548
EgrG_000757400	15	16	7	8	8	7
EgrG_000757500	3	0	1	0	2	4
EgrG_000757600	393	364	297	278	578	621
EgrG_000757700	0	0	0	0	0	0
EgrG_000757900	19	8	10	12	30	32
EgrG_000758000	669	612	365	313	656	742
EgrG_000758100	377	330	144	116	363	333
EgrG_000758200	133	123	87	82	120	140
EgrG_000758300	4682	4181	4908	4130	3885	4039
EgrG_000758400	950	845	1351	1176	1187	1272
EgrG_000758600	1	0	2	1	0	1
EgrG_000758700	663	582	1077	936	585	634
EgrG_000758800	1309	1097	407	345	571	603
EgrG_000758900	491	424	590	481	1075	1160
EgrG_000759000	94	70	99	87	143	128
EgrG_000759050	143	126	111	94	148	169
EgrG_000759100	194	172	139	115	206	232
EgrG_000759200	95	75	66	49	81	86
EgrG_000759300	511	439	666	618	838	878
EgrG_000759400	200	168	150	131	242	256
EgrG_000759500	688	614	392	325	512	504
EgrG_000759600	285	276	307	269	275	275
EgrG_000759700	240	183	320	298	190	224
EgrG_000759800	581	535	826	671	691	756
EgrG_000759820	507	386	435	362	388	445
EgrG_000759860	257	248	299	244	251	254
EgrG_000759900	204	152	151	141	118	132
EgrG_000760000	717	628	851	718	493	484
EgrG_000760400	15044	13027	53423	45569	39298	40378
EgrG_000760900	5186	4380	6734	5718	6346	6630
EgrG_000761000	260	240	171	150	311	315
EgrG_000761100	473	370	333	284	372	326
EgrG_000761200	340	302	777	715	727	728
EgrG_000761300	595	447	543	425	838	870
EgrG_000761350	86	76	40	25	53	60
EgrG_000761500	387	357	326	289	386	408
EgrG_000761550	752	641	742	615	808	806
EgrG_000761600	624	525	723	696	746	707
EgrG_000761700	1073	886	531	410	839	903
EgrG_000761900	123	117	172	133	239	221
EgrG_000762100	439	387	234	225	368	374
EgrG_000762200	193	153	156	106	308	313
EgrG_000762300	1064	935	1212	1021	869	896
EgrG_000762400	569	504	424	358	712	804
EgrG_000762500	144	141	251	209	206	210
EgrG_000762600	2981	2485	2188	1888	3198	3314
EgrG_000762800	332	303	298	281	304	311
EgrG_000762900	209	180	96	84	349	312
EgrG_000763100	85	70	78	65	91	74
EgrG_000763300	9193	7732	11143	9797	9716	10143
EgrG_000763400	883	743	896	745	835	924
EgrG_000763500	212	192	320	266	215	235
EgrG_000763700	75	67	60	66	80	86
EgrG_000763800	573	459	367	318	582	588
EgrG_000763900	493	404	33	34	57	62
EgrG_000764000	516	503	1238	1101	722	754
EgrG_000764100	424	388	490	465	748	767
EgrG_000764200	69	63	63	61	89	108
EgrG_000764300	211	162	142	128	218	231
EgrG_000764400	641	517	808	710	634	660
EgrG_000764600	264	231	172	148	409	429
EgrG_000764700	888	706	816	690	976	1000
EgrG_000764900	74	56	41	39	58	62
EgrG_000765000	61	65	34	30	116	138
EgrG_000765100	629	539	669	560	1166	1120
EgrG_000765200	1808	1538	1489	1279	1229	1224
EgrG_000765300	283	201	287	248	118	124
EgrG_000765400	38	29	19	18	29	25
EgrG_000765500	947	855	1006	786	1496	1644
EgrG_000765600	1831	1482	1637	1369	1709	1927
EgrG_000765700	817	683	465	381	573	553
EgrG_000765900	1117	1023	1212	1052	2278	2245
EgrG_000766000	23	15	8	5	15	17
EgrG_000766100	372	314	403	313	241	237
EgrG_000766200	7	1	5	9	3	6
EgrG_000766300	341	275	154	145	251	242
EgrG_000766400	194	160	88	74	126	153
EgrG_000766500	483	426	579	470	667	693
EgrG_000766600	1218	989	1004	844	1106	1090
EgrG_000766700	363	294	492	409	343	354
EgrG_000766800	81	74	122	99	116	119
EgrG_000766900	198	166	163	133	194	200
EgrG_000767000	1057	956	876	735	917	904
EgrG_000767100	320	261	280	215	366	374
EgrG_000767200	2645	2246	1369	1166	1904	1938
EgrG_000767300	146	161	60	53	113	148
EgrG_000767400	517	469	299	291	309	338
EgrG_000767500	568	478	356	350	341	383
EgrG_000767700	159	128	101	79	76	90
EgrG_000767800	300	246	443	365	307	341
EgrG_000767900	388	342	182	166	269	277
EgrG_000768000	438	400	323	248	444	504
EgrG_000768100	120	130	65	46	70	69
EgrG_000768200	1977	1682	2712	2288	1425	1390
EgrG_000768300	1523	1306	936	848	1143	1123
EgrG_000768400	1182	996	918	776	1418	1503
EgrG_000768500	70	61	57	59	55	63
EgrG_000768700	460	410	306	252	362	395
EgrG_000768800	711	646	441	436	669	688
EgrG_000768900	3926	3358	2001	1697	2429	2546
EgrG_000769200	41	25	50	37	43	46
EgrG_000769300	109	109	89	96	342	361
EgrG_000769400	1	0	3	1	0	2
EgrG_000769500	649	568	1005	917	545	546
EgrG_000769800	1155	933	1044	949	1401	1415
EgrG_000769900	1139	992	1189	1007	1014	1083
EgrG_000770000	162	150	149	105	237	272
EgrG_000770100	2059	1728	2322	2033	2136	2256
EgrG_000770200	1001	896	852	686	1305	1413
EgrG_000770300	25	18	20	30	16	9
EgrG_000770400	114	102	91	79	185	216
EgrG_000770500	369	328	377	312	496	540
EgrG_000770600	465	432	437	411	328	337
EgrG_000770700	192	150	171	149	132	141
EgrG_000770800	928	742	609	540	923	1024
EgrG_000770900	254	239	398	350	334	319
EgrG_000771000	277	249	330	305	432	500
EgrG_000771100	80	77	80	67	181	215
EgrG_000771200	804	674	433	376	537	565
EgrG_000771300	298	252	364	356	657	657
EgrG_000771400	0	0	0	0	0	1
EgrG_000771500	0	0	0	0	0	0
